MOF,LCD,LCD/PLD,PLD,density (cm3/g),Pore Volume (cm3/g),Porosity,Surface Area (m2/g), %C, %H, %O, %N,%Metal,O-to-M,MP,TDU,DU,H2O_Kh,FA_Kh,FA
JUXFOZ_clean,6.56163,1.307363249,5.01898,0.789798,0.885037,0.699000453,3400.01,48.14814815,33.33333333,14.81481481,0,3.703703704,8,7.692307692,69,0.663461538,1.39E-05,4.43E-05,11.09044377
KADLOT_clean,9.00309,1.053857022,8.54299,0.97843,0.68845,0.673600134,1939.47,46.80851064,29.78723404,8.510638298,8.510638298,4.255319149,4,9.090909091,241,0.684659091,1.15E-05,3.10E-05,6.886806215
KADLUZ_clean,14.27976,1.463891104,9.75466,0.875377,0.794857,0.695799536,2206.85,46.80851064,29.78723404,8.510638298,8.510638298,4.255319149,4,9.090909091,271,0.684343434,1.20E-05,3.55E-05,4.60846497
KAHNOX_clean,6.67271,1.234171748,5.40663,1.08519,0.682828,0.740998117,2375.72,35.29411765,0,0,35.29411765,29.41176471,0,83.33333333,13,1.083333333,1.06E-06,1.63E-06,0.161331416
KARNID_clean,13.04357,1.924946171,6.77607,0.899644,0.76697,0.689999959,2533.66,49.51456311,17.47572816,27.18446602,0,5.825242718,9.333333333,11.76470588,337,0.825980392,1.46E-05,4.45E-05,6.089827393
KAWBOB_clean,7.62136,1.193061441,6.38807,1.08418,0.531645,0.576398876,1414.86,30.76923077,33.33333333,24.35897436,7.692307692,3.846153846,12.66666667,12.5,23,0.479166667,6.39E-06,1.74E-05,4.453631658
KAWHEY_clean,18.21481,1.168720317,15.58526,0.462868,1.75558,0.812601803,3256.18,48.70848708,26.56826568,9.225092251,13.28413284,2.21402214,8.333333333,4.545454545,385,0.729166667,6.47E-06,1.20E-05,1.596541646
KEFBEE_clean,11.08232,1.574495109,7.03865,0.706119,1.05959,0.748196631,3305.7,52.94117647,17.64705882,23.52941176,0,5.882352941,8,11.11111111,46,0.851851852,8.94E-06,2.03E-05,3.061682472
KEFBII_clean,11.60551,2.038482684,5.69321,0.756483,0.969223,0.733200723,3242.83,52.94117647,17.64705882,23.52941176,0,5.882352941,8,11.11111111,121,0.840277778,9.58E-06,2.92E-05,6.170050665
KEFBOO_clean,11.98728,1.488200942,8.05488,0.72084,1.03518,0.746199151,3194.5,52.94117647,17.64705882,23.52941176,0,5.882352941,8,11.11111111,46,0.851851852,7.52E-06,2.00E-05,4.088075403
KEPPIF_clean,7.58494,1.448594079,5.23607,1.25981,0.540084,0.680403224,1889.8,31.70731707,0,53.65853659,0,14.63414634,7.333333333,46.15384615,53,1.019230769,2.29E-06,4.81E-06,0.673872148
KEQDER_clean,13.61666,2.095189883,6.49901,0.543402,1.4343,0.779401489,4258.46,57.89473684,24.56140351,14.03508772,0,3.50877193,8,6.060606061,105,0.795454545,9.15E-06,2.44E-05,3.686994708
KEWNUX_clean,10.50155,2.009646795,5.22557,1.81291,0.384245,0.696601603,1276.36,28.40236686,21.30177515,27.81065089,7.100591716,14.20118343,3.916666667,50,91,0.631944444,1.19E-06,2.27E-06,0.301942112
KIGCEK_clean,10.39364,1.011264007,10.27787,0.990795,0.608602,0.602999819,1305.96,34.48275862,44.82758621,10.34482759,6.896551724,3.448275862,6,10,22,0.366666667,6.05E-06,1.35E-05,4.57907461
KIJRUS_clean,12.14192,1.708363467,7.10734,0.697914,1.01216,0.706400634,3308.64,55.55555556,30.55555556,11.11111111,0,2.777777778,8,5,117,0.73125,1.74E-05,6.02E-05,9.447694688
KIYTOD_clean,14.38752,2.130824678,6.75209,0.794229,0.899489,0.714400249,2394.72,54.90196078,20.58823529,15.68627451,3.921568627,4.901960784,6.4,8.928571429,365,0.814732143,9.31E-06,2.32E-05,5.46047968
KIYXUN_clean,17.29009,1.367000047,12.6482,0.96734,0.718052,0.694600422,1463.57,50.48543689,19.41747573,17.47572816,3.883495146,8.737864078,4,17.30769231,253,0.810897436,1.99E-06,3.50E-06,0.427850997
KOHKIC_clean,9.61717,1.345566857,7.1473,0.879264,0.736752,0.647799511,1781.09,52.51215559,31.11831442,12.96596434,0,3.40356564,7.619047619,6.481481481,457,0.705246914,1.22E-05,3.20E-05,7.217637415
KOHKOI_clean,9.75224,1.385987826,7.03631,0.882485,0.724092,0.639000329,1764.27,52.51215559,31.11831442,12.96596434,0,3.40356564,7.619047619,6.481481481,457,0.705246914,1.08E-05,3.10E-05,7.166349605
KOJZEP_manual,15.61444,1.138210624,13.71841,0.514247,1.54323,0.793601398,4945.62,55.17241379,20.68965517,13.79310345,6.896551724,3.448275862,8,6.25,79,0.822916667,8.42E-06,2.22E-05,1.771363258
KOJZIT_clean,16.19567,1.097989193,14.7503,0.506406,1.56238,0.791198606,4788.47,51.61290323,32.25806452,12.90322581,0,3.225806452,8,6.25,67,0.697916667,9.63E-06,2.40E-05,2.067783843
KOSLEL_clean,10.95857,1.112460473,9.85075,1.20305,0.541956,0.652000166,1336.37,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,4.82E-06,1.16E-05,1.175968064
KOSLIP_clean,11.047,1.133710518,9.74411,1.19777,0.543843,0.65139883,1318.05,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,4.70E-06,1.11E-05,1.122460922
KOSLOV_clean,11.06557,1.111179507,9.9584,1.19415,0.54817,0.654597206,1337.81,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,4.90E-06,1.15E-05,1.476202579
KOSLUB_clean,10.96072,1.119007171,9.79504,1.20031,0.539695,0.647801305,1343.71,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,4.83E-06,1.16E-05,1.758006857
KOZNIY_clean,6.57194,1.252408794,5.24744,1.04618,0.606399,0.634402506,1984.58,43.33333333,23.33333333,26.66666667,0,6.666666667,8,15.38461538,39,0.75,6.90E-06,1.61E-05,1.699547121
KOZQEX_clean,22.4236,3.268350914,6.86083,0.430914,1.95584,0.842798838,4453.33,53.16455696,25.3164557,15.18987342,2.53164557,3.797468354,8,7.142857143,193,0.765873016,6.54E-06,1.21E-05,1.723506643
KUDWAJ_clean,7.33926,1.168104663,6.28305,0.91185,0.709985,0.647399822,2108.5,36.66666667,35,16.66666667,8.333333333,3.333333333,10,9.090909091,93,0.528409091,8.61E-06,2.55E-05,6.161796969
KUGZIW_clean,10.78109,1.104581398,9.76034,0.954298,0.654303,0.624400044,1464.37,54.54545455,27.27272727,14.77272727,0,3.409090909,8.666666667,6.25,73,0.760416667,8.86E-06,2.29E-05,7.754410938
KUJNOT_clean,8.23736,1.35027842,6.10049,1.05875,0.577473,0.611399539,1481.57,45.2173913,27.82608696,6.956521739,15.65217391,4.347826087,3.2,9.615384615,289,0.694711538,1.02E-05,3.53E-05,5.651555177
KUJNUZ_clean,8.0106,1.232015232,6.50203,1.08206,0.557085,0.602799395,1403.83,43.69747899,28.57142857,6.722689076,16.80672269,4.201680672,3.2,9.615384615,281,0.675480769,1.10E-05,3.83E-05,5.897412442
KUJPAH_clean,10.82391,1.624601876,6.6625,0.808261,0.864572,0.698799829,2456.74,46.45892351,29.46175637,4.532577904,15.29745042,4.249291785,2.133333333,9.146341463,449,0.68445122,9.04E-06,2.76E-05,4.255642216
KUKMUA_clean,7.32298,1.29204358,5.66775,1.18063,0.556822,0.657400758,1878.78,36.36363636,13.63636364,36.36363636,0,9.090909091,8,25,209,0.81640625,7.00E-06,1.92E-05,5.986285324
KUKZOH_clean,7.44729,1.305653345,5.70388,0.883784,0.748373,0.661400083,2449.91,44.85981308,28.03738318,12.14953271,11.21495327,3.738317757,6.5,8.333333333,265,0.690104167,1.43E-05,6.09E-05,8.361450184
KUVMIZ_clean,15.75075,1.430892544,11.00764,0.361001,2.27534,0.821400015,4915.74,58.42696629,34.83146067,0,4.494382022,1.123595506,0,1.923076923,293,0.704326923,6.73E-06,1.24E-05,1.764860841
KUXLUL_clean,5.74302,1.088342477,5.27685,1.21834,0.516277,0.62900092,1859.79,34.7826087,17.39130435,34.7826087,0,8.695652174,8,25,25,0.78125,8.54E-06,2.54E-05,3.054144452
KUXREC_clean,9.08968,1.095723034,8.2956,0.720728,1.02008,0.735200218,3187.98,46.15384615,23.07692308,25,0,5.769230769,8.666666667,12.5,37,0.770833333,6.75E-06,1.61E-05,2.687974565
LACNUB_clean,10.94579,2.117284655,5.16973,0.864094,0.727467,0.62859987,2049.74,60,28.88888889,8.888888889,0,2.222222222,8,3.703703704,493,0.760802469,1.87E-05,8.94E-05,7.066821326
LACQIS_clean,6.42465,1.188908957,5.40382,0.966783,0.669851,0.647600559,2374.13,39.13043478,30.43478261,8.695652174,17.39130435,4.347826087,4,11.11111111,45,0.625,9.28E-06,2.59E-05,3.259174149
LADHIJ_clean,6.31369,1.206447569,5.23329,1.05952,0.597438,0.63299751,1738.01,38.80597015,22.3880597,17.91044776,14.92537313,5.970149254,6,15.38461538,75,0.721153846,9.88E-06,3.10E-05,5.757086659
LAGBUS_clean,7.74875,1.263087288,6.13477,1.18661,0.479013,0.568401616,1267.85,54.25531915,28.72340426,6.382978723,6.382978723,4.255319149,3,7.843137255,76,0.745098039,9.86E-06,3.23E-05,4.242345407
LAPZIO_clean,15.30437,1.856664006,8.24294,0.552463,1.4267,0.788198962,3674.57,54.32098765,29.62962963,11.11111111,2.469135802,2.469135802,9,4.545454545,257,0.730113636,2.28E-05,9.66E-05,6.388036566
LAQNID_clean,13.51443,2.068542592,6.53331,0.653619,1.1499,0.751596488,3421.44,54.71698113,26.41509434,15.09433962,0,3.773584906,8,6.896551724,177,0.762931034,1.34E-05,5.20E-05,5.425723341
LARVIM_clean,10.82294,1.13651127,9.52295,1.0693,0.600203,0.641797068,1406.04,46.15384615,0,25,0,5.769230769,8.666666667,12.5,193,1.005208333,3.92E-06,8.47E-06,1.515475818
LARXUA_clean,21.8367,1.960289168,11.13953,0.43704,1.84605,0.806797692,4368.3,53.65853659,34.14634146,9.756097561,0,2.43902439,8,4.545454545,361,0.683712121,7.27E-06,1.66E-05,2.317329745
LASDEQ_clean,13.8531,1.58716392,8.72821,0.762381,0.976415,0.744400244,2975.9,45.94594595,21.62162162,27.02702703,0,5.405405405,10,11.76470588,313,0.767156863,1.08E-05,2.93E-05,4.307962349
LASRAB_clean,10.22208,1.205792287,8.47748,0.840267,0.929228,0.780799624,2517.24,25.71428571,8.571428571,51.42857143,0,11.42857143,9,44.44444444,31,0.861111111,1.54E-06,2.17E-06,0.244448778
LASREF_clean,11.04017,1.093214943,10.09881,0.804882,0.970328,0.780999541,2482.17,26.08695652,8.695652174,52.17391304,0,11.5942029,9,44.44444444,31,0.861111111,1.62E-06,2.29E-06,0.254636563
LASRIJ_clean,11.13693,1.080142688,10.31061,0.748964,1.07882,0.807997342,2614.92,26.47058824,8.823529412,52.94117647,0,11.76470588,9,44.44444444,31,0.861111111,1.70E-06,2.37E-06,0.260239605
LAZXOB_clean,9.34691,1.467980381,6.36719,1.04439,0.605329,0.632199554,1708.97,48.88888889,17.77777778,26.66666667,0,6.666666667,8,13.63636364,73,0.829545455,6.90E-06,2.08E-05,3.041734061
LECGIL_clean,10.08545,1.394850142,7.23049,0.936646,0.776173,0.726999336,2227.54,24.06015038,27.06766917,3.007518797,36.09022556,9.77443609,0.615384615,40.625,15,0.46875,3.27E-06,5.26E-06,0.802300578
LEDLEN_clean,8.11845,1.228383807,6.60905,0.914085,0.716782,0.655199674,2171.84,50,28.57142857,17.85714286,0,3.571428571,10,7.142857143,81,0.723214286,9.46E-06,2.84E-05,6.038181014
LEHXUT_clean,24.94881,2.735672125,9.11981,0.407171,2.03551,0.828800642,4755.92,51.51515152,27.27272727,15.15151515,3.03030303,3.03030303,10,5.882352941,301,0.737745098,2.36E-06,1.72E-05,1.770506437
LEJRIC_clean,11.60038,1.069456135,10.84699,1.19087,0.534904,0.637001126,1299.69,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,4.78E-06,1.12E-05,3.124044178
LELDUD_clean,16.5482,1.789720157,9.24625,0.458126,1.80955,0.829001903,4349.15,54.83870968,25.80645161,12.90322581,3.225806452,3.225806452,8,5.882352941,625,0.765931373,6.30E-06,1.33E-05,1.979849269
LELROL_clean,9.52458,1.615655502,5.89518,0.725604,0.948726,0.688399381,3228.77,44.44444444,32.74853801,0,18.71345029,2.923976608,0,6.578947368,97,0.638157895,1.36E-05,3.41E-05,7.580096536
LENKIA_clean,11.49386,1.071386892,10.72802,1.31034,0.479875,0.628799408,1171.37,44.44444444,11.11111111,33.33333333,0,11.11111111,6,25,22,0.916666667,4.37E-06,1.03E-05,3.614506805
LEQQII_clean,8.74289,1.20032648,7.28376,0.770513,0.884086,0.681199756,2426.54,44.11764706,41.17647059,5.882352941,5.882352941,2.941176471,4,6.666666667,97,0.538888889,7.84E-06,1.86E-05,8.288158174
LETDUK_clean,7.09435,1.108998168,6.39708,1.10433,0.62916,0.694800263,2152.25,25,25,0,37.5,12.5,0,50,9,0.5625,3.73E-06,7.48E-06,1.40499891
LEVLEF_clean,20.18098,2.939519911,6.8654,0.883011,0.696933,0.615399505,1139.26,50,22.72727273,22.72727273,0,4.545454545,10,9.090909091,409,0.774621212,3.60E-05,0.000217559,4.175577311
LEVPAF_clean,9.99333,1.233444459,8.10197,0.81142,0.833601,0.676400523,2225.28,46.66666667,36.66666667,10,3.333333333,3.333333333,6,7.142857143,154,0.611111111,8.38E-06,2.07E-05,4.259090272
LIKDOA_clean,18.48324,1.962271122,9.41931,0.536397,1.52014,0.815398536,3650.16,68.08510638,0,25.53191489,0,6.382978723,8,9.375,513,1.001953125,5.86E-06,1.24E-05,1.819833092
LIKGUJ_clean,13.55589,1.925098627,7.04166,1.03126,0.661717,0.682402273,1824.95,62.80991736,0,29.75206612,0,7.438016529,8,11.84210526,609,1.001644737,2.60E-05,0.000142796,5.743351335
LIQDAS_clean,12.80393,2.183681649,5.86346,0.732254,0.990093,0.72499956,2727.12,48.17073171,25.6097561,20.12195122,1.219512195,4.87804878,8.25,10.12658228,117,0.740506329,6.80E-06,1.40E-05,2.949537779
LOJFUL_clean,11.50657,1.331717282,8.6404,0.609882,1.19564,0.729199314,3197.13,57.60869565,26.08695652,8.695652174,5.434782609,2.173913043,8,3.773584906,83,0.783018868,4.05E-05,0.000177922,4.990171773
LONVAN_clean,10.90817,1.112827617,9.80221,1.08454,0.591401,0.641398041,1462.95,33.33333333,11.11111111,0,33.33333333,11.11111111,0,33.33333333,46,0.851851852,4.43E-06,9.82E-06,2.279228557
LONVIV_clean,10.81251,1.115966485,9.68892,1.16864,0.538405,0.629201619,1351.99,33.33333333,11.11111111,0,33.33333333,11.11111111,0,33.33333333,46,0.851851852,5.25E-06,1.28E-05,4.872348593
LONWIW_clean,6.32722,1.191028537,5.3124,0.832586,0.795834,0.662600247,2801.21,42.10526316,21.05263158,31.57894737,0,5.263157895,12,12.5,73,0.760416667,8.81E-06,2.53E-05,8.286958375
LOSBOM_clean,6.43284,1.262177679,5.09662,0.76383,0.883443,0.674800267,3066.64,55.81395349,20.93023256,18.60465116,0,4.651162791,8,8.333333333,79,0.822916667,2.11E-05,7.35E-05,12.94087131
LUBNAZ_clean,8.26904,1.176973617,7.02568,1.05459,0.608768,0.642000645,1961.78,45,15,32.5,0,7.5,8.666666667,16.66666667,61,0.847222222,6.44E-06,1.63E-05,5.494220941
LUDLED_clean,13.17739,1.979395489,6.65728,0.881906,0.807115,0.711799561,2377.12,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,241,0.836805556,1.39E-05,5.96E-05,3.129665921
LUDLIH_clean,13.23241,1.982534995,6.67449,0.876399,0.812871,0.712399332,2404.81,46.15384615,15.38461538,30.76923077,0,7.692307692,8,16.66666667,241,0.836805556,1.35E-05,6.51E-05,3.251230923
LUFNAC_clean,7.52412,1.330901758,5.6534,1.03145,0.544864,0.561999973,1438.22,45.16129032,32.25806452,12.90322581,6.451612903,3.225806452,8,7.142857143,37,0.660714286,2.14E-05,7.27E-05,7.584204025
LUFNAC01_clean,7.70412,1.311884425,5.87256,1.02639,0.551448,0.566000713,1434.12,45.16129032,32.25806452,12.90322581,6.451612903,3.225806452,8,7.142857143,37,0.660714286,2.03E-05,6.87E-05,7.77452668
LUFNAC02_clean,7.66591,1.309198999,5.85542,1.02962,0.548553,0.56480114,1445.6,45.16129032,32.25806452,12.90322581,6.451612903,3.225806452,8,7.142857143,37,0.660714286,2.55E-06,7.03E-05,7.719215226
LUFNAC03_clean,7.68055,1.315014057,5.84066,1.02599,0.55069,0.565002433,1426.13,45.16129032,32.25806452,12.90322581,6.451612903,3.225806452,8,7.142857143,37,0.660714286,2.08E-05,7.08E-05,7.8374835
LUFNAC04_clean,7.6755,1.305810179,5.87796,1.02659,0.551143,0.565797892,1423.54,45.16129032,32.25806452,12.90322581,6.451612903,3.225806452,8,7.142857143,37,0.660714286,2.04E-05,7.02E-05,7.670225081
LUFNAC05_clean,7.61946,1.312148046,5.80686,1.03101,0.547035,0.563998555,1429.95,45.16129032,32.25806452,12.90322581,6.451612903,3.225806452,8,7.142857143,37,0.660714286,2.08E-05,7.06E-05,7.658607541
LUNBIF_clean,8.36527,1.262777568,6.6245,1.86674,0.38452,0.717798865,1277.73,21.42857143,0,0,21.42857143,28.57142857,0,133.3333333,13,1.083333333,7.94E-07,1.27E-06,0.138628144
LUPYAX_clean,7.54991,1.189085795,6.34934,1.01424,0.671046,0.680601695,2168.93,44.44444444,13.33333333,24.44444444,0,6.666666667,7.333333333,15,69,0.8625,7.37E-06,2.08E-05,3.392934843
LUSYEF_clean,11.6475,2.008134258,5.80016,0.734641,0.98361,0.722600234,3123.44,54.16666667,25,16.66666667,0,4.166666667,8,7.692307692,181,0.773504274,1.51E-05,5.25E-05,8.251862977
LUVTAY_clean,10.30257,1.091078055,9.44256,1.08662,0.537262,0.583799634,1055.54,43.47826087,34.7826087,14.49275362,2.898550725,4.347826087,6.666666667,10,145,0.604166667,5.05E-06,1.42E-05,3.865221881
LUYBOY_clean,7.89316,1.063796868,7.4198,1.34135,0.43076,0.577799926,1178.13,62.18487395,0,21.8487395,8.403361345,7.56302521,5.777777778,12.16216216,149,1.006756757,5.57E-06,1.76E-05,3.86226791
LUYHAP_clean,12.05622,1.78744924,6.74493,0.618537,1.24746,0.771600166,3697.93,55.55555556,16.66666667,22.22222222,0,5.555555556,8,10,52,0.866666667,8.12E-06,2.23E-05,2.121606348
LUZJAT_clean,8.19723,1.168200805,7.01697,1.37403,0.44657,0.613600577,1327.44,40,17.77777778,31.11111111,0,11.11111111,5.6,27.77777778,113,0.784722222,8.22E-06,2.30E-05,4.925643626
MAFJIO_clean,10.24604,1.970668959,5.19927,0.774705,0.92887,0.719600233,3156.94,44.18604651,27.90697674,23.25581395,0,4.651162791,10,10.52631579,79,0.692982456,9.75E-06,2.49E-05,6.765134823
MAHCEG_clean,18.51843,2.322727153,7.97271,0.531149,1.53328,0.814400139,4046.05,51.01214575,24.29149798,17.81376518,2.429149798,4.453441296,8,8.73015873,385,0.763888889,5.38E-06,1.00E-05,1.452653282
MAHCIK_clean,18.77734,2.402733721,7.81499,0.539574,1.49081,0.804402315,4024.19,51.01214575,24.29149798,17.81376518,2.429149798,4.453441296,8,8.73015873,385,0.763888889,5.35E-06,1.02E-05,1.454927449
MAHCOQ_clean,18.83938,2.365564584,7.96401,0.527426,1.51718,0.800200179,4071.57,51.01214575,24.29149798,17.81376518,2.429149798,4.453441296,8,8.73015873,385,0.763888889,5.52E-06,1.02E-05,1.471445488
MAKRAU_clean,7.29081,1.12696153,6.46944,1.08372,0.459157,0.497597624,1046.04,49.52380952,33.33333333,11.42857143,3.80952381,1.904761905,12,3.846153846,70,0.673076923,1.35E-05,4.49E-05,5.233112571
MALFUD_clean,7.43512,1.443692998,5.15007,0.84804,0.791472,0.671199915,2663.06,39.63963964,36.03603604,9.90990991,10.81081081,3.603603604,5.5,9.090909091,49,0.556818182,7.97E-06,1.90E-05,5.636014675
MALRUP_clean,16.92414,1.004751216,16.84411,0.675419,1.13115,0.764000202,1975.96,50,21.42857143,21.42857143,0,7.142857143,6,14.28571429,34,0.80952381,5.39E-06,1.11E-05,1.856145043
MALSAW_clean,16.91027,1.004798714,16.82951,0.672455,1.13822,0.76540173,2006.49,50,21.42857143,21.42857143,0,7.142857143,6,14.28571429,34,0.80952381,5.45E-06,1.13E-05,1.918118379
MALSEA_clean,16.90358,1.004817346,16.82254,0.671459,1.14229,0.767000901,2011.93,50,21.42857143,21.42857143,0,7.142857143,6,14.28571429,34,0.80952381,5.54E-06,1.15E-05,1.849598564
MALSIE_clean,16.8944,1.004821769,16.81333,0.672143,1.14113,0.767002542,2007.15,50,21.42857143,21.42857143,0,7.142857143,6,14.28571429,34,0.80952381,5.57E-06,1.19E-05,1.748100861
MALSOK_clean,16.92569,1.00480983,16.84467,0.669653,1.14776,0.768600927,2020.63,50,21.42857143,21.42857143,0,7.142857143,6,14.28571429,34,0.80952381,5.58E-06,1.15E-05,1.886258847
MAQBIS_clean,11.35798,1.321955818,8.5918,0.674777,1.07621,0.726201755,3176.61,41.86046512,37.20930233,18.60465116,0,2.325581395,16,5.555555556,121,0.560185185,2.59E-05,6.20E-05,6.348230123
MAQRAA_clean,6.97366,1.152109302,6.05295,1.20561,0.488218,0.588600503,1278.75,42.85714286,14.28571429,28.57142857,0,7.142857143,8,16.66666667,21,0.875,1.44E-06,2.42E-05,3.960128699
MASMIC_clean,9.31006,1.235480215,7.53558,0.580679,1.30985,0.760602388,4521.86,47.82608696,34.7826087,0,13.04347826,4.347826087,0,9.090909091,15,0.681818182,8.16E-06,1.71E-05,3.706826896
MATTUX_clean,6.25712,1.211502567,5.16476,1.06941,0.528144,0.564802475,1499.04,51.51515152,30.3030303,12.12121212,3.03030303,3.03030303,8,5.882352941,49,0.720588235,2.63E-05,0.000107741,6.456105966
MATWUC_clean,6.79171,1.266384739,5.36307,0.962581,0.664256,0.639400205,2154.45,48.14814815,18.51851852,18.51851852,11.11111111,3.703703704,10,7.692307692,85,0.817307692,1.70E-05,6.70E-05,8.760269752
MATXAJ_clean,12.50004,1.381444279,9.04853,0.6224,1.24518,0.775000032,3340.18,45.61403509,22.80701754,17.54385965,10.52631579,3.50877193,10,7.692307692,157,0.754807692,7.26E-06,1.74E-05,3.110120655
MAVNUU_manual,7.52328,1.20242618,6.25675,1.00896,0.544519,0.54939789,1334.73,56.38297872,32.9787234,8.510638298,0,2.127659574,8,3.773584906,151,0.712264151,2.44E-05,0.000112536,6.681724649
MAWFEY_clean,8.76979,1.335819713,6.5651,1.23234,0.584904,0.720800595,2050.83,27.90697674,18.60465116,32.55813953,2.325581395,18.60465116,3.5,66.66666667,257,0.669270833,1.90E-06,2.96E-06,0.384080207
MAWFIC_clean,9.46149,1.406708019,6.72598,1.3222,0.551655,0.729398241,1899.19,18.18181818,12.12121212,42.42424242,3.03030303,24.24242424,3.5,133.3333333,65,0.677083333,1.05E-06,1.44E-06,0.16446602
MAWVAK_clean,5.70954,1.057230204,5.40047,0.993165,0.620239,0.615999666,1777.38,36,44,8,8,4,4,11.11111111,15,0.416666667,2.08E-05,7.56E-05,3.825518951
MAYKOO_clean,12.58218,1.093828676,11.50288,0.603307,1.26105,0.760800292,3361.34,48.48484848,34.34343434,12.12121212,2.02020202,3.03030303,8,6.25,125,0.651041667,8.38E-06,1.89E-05,4.350948018
MEFZUU_manual,9.38956,1.673974977,5.60914,0.843227,0.812356,0.685000513,2663.63,51.4533086,19.78973408,15.83178726,3.957946815,5.936920223,5.333333333,11.53846154,673,0.808894231,7.40E-06,1.64E-05,3.136184945
MEGBAD_clean,9.5163,1.651518964,5.76215,0.851407,0.799618,0.680800363,2591.93,50.98039216,19.60784314,17.64705882,3.921568627,5.882352941,6,11.53846154,85,0.817307692,7.87E-06,2.12E-05,3.635529582
MEGBEH_manual,9.9497,1.459818566,6.81571,0.994874,0.686519,0.682999904,2127.71,51.48514851,19.8019802,15.84158416,3.96039604,5.940594059,5.333333333,11.53846154,85,0.817307692,6.19E-06,1.41E-05,2.742265452
MEGFIN_clean,12.26016,1.510238321,8.11803,0.845073,0.762064,0.643999711,1944.66,42.39130435,35.86956522,9.782608696,8.695652174,3.260869565,6,7.692307692,181,0.580128205,1.93E-05,7.20E-05,3.802532163
